trip_id	weekdays	first_bus_stop_id
0	1111110	0
1	1111100	17
2	1111100	37
3	1111110	62
4	1111100	89
5	1111100	114
6	1111100	139
7	1111100	166
8	1111100	175
9	1111100	197
10	1111110	219
11	1111100	252
12	1111100	292
13	1111100	322
14	1111100	352
15	1111110	382
16	1111100	412
17	1111110	436
18	1111100	460
19	1111110	484
20	1111100	508
21	1111110	532
22	1111100	579
23	1111110	624
24	1111110	669
25	1111110	714
26	1111110	759
27	1111110	804
28	1111110	849
29	1111110	894
30	1111110	939
31	1111110	984
32	1111100	1029
33	1111100	1074
34	1111100	1119
35	1111110	1164
36	1111100	1209
37	1111100	1254
38	1111100	1299
39	1111110	1344
40	1111110	1389
41	1111110	1434
42	1111100	1479
43	1111100	1524
44	1111100	1569
45	1111100	1614
46	1111110	1659
47	1111110	1704
48	1111100	1749
49	1111100	1794
50	1111110	1839
51	1111110	1886
52	1111110	1935
53	1111110	1982
54	1111110	2029
55	1111110	2076
56	1111110	2123
57	1111110	2170
58	1111110	2217
59	1111110	2264
60	1111110	2313
61	1111110	2360
62	1111110	2407
63	1111110	2454
64	1111110	2501
65	1111110	2548
66	1111110	2595
67	1111110	2642
68	1111110	2691
69	1111110	2740
70	1111110	2789
71	1111110	2836
72	1111110	2885
73	1111110	2932
74	1111110	2979
75	1111110	3026
76	1111110	3073
77	1111100	3120
78	1111110	3148
79	1111100	3197
80	1111100	3207
81	1111110	3252
82	1111110	3301
83	1111110	3318
84	1111110	3352
85	1111110	3383
86	1111110	3431
87	1111110	3472
88	1111110	3513
89	1111110	3560
90	1111110	3607
91	1111110	3653
92	1111110	3699
93	1111110	3745
94	1111110	3792
95	1111110	3838
96	1111110	3884
97	1111110	3930
98	1111110	3976
99	1111110	4022
100	1111110	4068
101	1111110	4114
102	1111110	4160
103	1111110	4206
104	1111110	4252
105	1111110	4298
106	1111110	4344
107	1111110	4390
108	1111110	4437
109	1111110	4483
110	1111110	4529
111	1111110	4575
112	1111110	4621
113	1111110	4667
114	1111110	4713
115	1111110	4759
116	1111110	4806
117	1111110	4852
118	1111110	4898
119	1111110	4944
120	1111110	4990
121	1111110	5035
122	1111110	5080
123	1111110	5125
124	1111100	5170
125	1111100	5215
126	1111100	5260
127	1111100	5305
128	1111110	5352
129	1111110	5397
130	1111110	5442
131	1111110	5487
132	1111100	5532
133	1111100	5577
134	1111100	5622
135	1111110	5667
136	1111110	5712
137	1111100	5757
138	1111100	5802
139	1111100	5847
140	1111110	5892
141	1111110	5937
142	1111100	5982
143	1111100	6027
144	1111100	6072
145	1111110	6117
146	1111110	6162
147	1111100	6185
148	1111100	6218
149	1111100	6232
150	1111100	6254
151	1111100	6286
152	1111100	6315
153	1111110	6344
154	0000001	6390
155	0000001	6441
156	0000001	6492
157	0000001	6543
158	0000001	6594
159	0000001	6645
160	0000001	6696
161	0000001	6747
162	0000001	6798
163	0000001	6849
164	0000001	6900
165	0000001	6951
166	0000001	7002
167	0000001	7053
168	0000001	7104
169	0000001	7155
170	0000001	7208
171	0000001	7261
172	0000001	7314
173	0000001	7367
174	0000001	7420
175	0000001	7473
176	0000001	7526
177	0000001	7579
178	0000001	7632
179	0000001	7685
180	0000001	7738
181	0000001	7791
182	0000001	7844
183	0000001	7897
184	0000010	7950
185	1111110	7967
186	0000001	8013
187	0000001	8064
188	0000001	8117
189	0000001	8170
190	0000001	8221
191	0000001	8272
192	1111110	8325
193	1111110	8373
194	1111110	8421
195	1111110	8470
196	1111110	8518
197	1111110	8567
198	1111110	8615
199	1111110	8664
200	1111110	8713
201	1111110	8761
202	1111110	8810
203	1111110	8833
204	1111110	8856
205	1111110	8879
206	1111110	8902
207	1111110	8921
208	1111110	8944
209	1111110	8963
210	1111110	8986
211	1111110	9009
212	1111110	9032
213	1111110	9055
214	1111110	9078
215	1111110	9101
216	1111110	9124
217	1111110	9147
218	1111110	9170
219	1111110	9193
220	1111110	9216
221	1111110	9239
222	1111110	9262
223	1111110	9285
224	1111110	9308
225	1111110	9331
226	1111110	9354
227	1111100	9377
228	1111100	9400
229	1111100	9423
230	1111100	9446
231	1111100	9469
232	1111100	9492
233	1111100	9515
234	1111110	9538
235	1111110	9561
236	1111110	9584
237	1111110	9607
238	1111110	9630
239	1111100	9653
240	1111100	9676
241	1111100	9699
242	1111100	9722
243	1111100	9745
244	1111100	9768
245	1111100	9791
246	1111100	9814
247	1111110	9832
248	1111110	9851
249	1111110	9870
250	1111110	9889
251	1111110	9908
252	1111110	9927
253	1111110	9946
254	1111110	9965
255	1111110	9984
256	1111110	10003
257	1111110	10022
258	1111110	10041
259	1111110	10060
260	1111110	10079
261	1111110	10098
262	1111110	10117
263	1111110	10136
264	1111110	10155
265	1111110	10174
266	1111110	10193
267	1111110	10212
268	1111100	10231
269	1111100	10250
270	1111100	10269
271	1111100	10288
272	1111100	10307
273	1111100	10326
274	1111110	10345
275	1111110	10364
276	1111110	10383
277	1111110	10402
278	1111110	10421
279	1111100	10440
280	1111100	10459
281	1111100	10478
282	1111100	10497
283	1111100	10516
284	1111100	10535
285	1111100	10554
286	1111110	10572
287	1111110	10595
288	1111100	10614
289	1111100	10632
290	1111100	10651
291	1111100	10670
292	1111100	10685
293	1111100	10703
294	1111100	10718
295	1111100	10733
296	1111100	10746
297	1111100	10759
298	1111100	10774
299	1111100	10789
300	1111100	10804
301	1111100	10819
302	1111100	10834
303	1111100	10849
304	1111100	10860
305	1111100	10871
306	1111100	10882
307	1111100	10893
308	1111100	10904
309	1111100	10915
310	1111100	10930
311	1111110	10945
312	1111100	10962
313	1111100	10975
314	1111100	10988
315	1111100	11006
316	0000001	11021
317	0000001	11044
318	0000001	11067
319	0000001	11090
320	0000001	11113
321	0000001	11136
322	0000001	11159
323	0000001	11182
324	0000001	11205
325	0000001	11228
326	0000001	11251
327	0000001	11274
328	0000001	11297
329	0000001	11320
330	0000001	11343
331	0000001	11366
332	0000001	11385
333	0000001	11404
334	0000001	11423
335	0000001	11442
336	0000001	11461
337	0000001	11480
338	0000001	11499
339	0000001	11518
340	0000001	11537
341	0000001	11556
342	0000001	11575
343	0000001	11594
344	0000001	11613
345	1111100	11632
346	1111100	11648
347	1111100	11664
348	1111100	11680
349	1111100	11696
350	1111100	11712
351	1111100	11728
352	1111100	11744
353	1111100	11760
354	1111100	11776
355	1111100	11792
356	0000001	11808
357	0000001	11831
358	0000001	11854
359	0000001	11873
360	0000001	11892
361	1111110	11911
362	1111110	11938
363	1111110	11965
364	1111110	11992
365	1111110	12011
366	1111110	12030
367	0000010	12049
368	0000010	12072
369	0000010	12095
370	0000010	12118
371	0000010	12141
372	0000010	12164
373	0000010	12187
374	0000010	12210
375	0000010	12229
376	0000010	12248
377	0000010	12267
378	0000010	12286
379	0000010	12305
380	0000010	12324
381	1111110	12343
382	1111110	12366
383	1111110	12371
384	1111110	12379
385	1111110	12384
386	1111110	12389
387	1111110	12418
388	1111110	12447
389	1111110	12476
390	1111110	12505
391	1111110	12534
392	1111110	12563
393	1111110	12592
394	1111110	12621
395	1111110	12650
396	1111110	12679
397	1111110	12708
398	1111110	12737
399	1111110	12766
400	1111110	12795
401	1111110	12824
402	1111110	12853
403	1111100	12882
404	1111100	12911
405	1111100	12940
406	1111100	12969
407	1111110	12998
408	1111110	13027
409	1111110	13056
410	1111110	13085
411	1111110	13114
412	1111110	13143
413	1111110	13172
414	1111110	13201
415	1111110	13230
416	1111110	13259
417	1111100	13288
418	1111100	13317
419	1111100	13346
420	1111100	13375
421	1111100	13404
422	1111110	13433
423	1111110	13462
424	1111110	13491
425	1111110	13520
426	1111110	13549
427	1111110	13578
428	1111110	13607
429	1111110	13636
430	1111110	13665
431	1111110	13694
432	1111110	13723
433	1111100	13752
434	1111100	13781
435	1111100	13810
436	1111100	13839
437	1111100	13868
438	1111110	13897
439	1111110	13926
440	1111110	13955
441	1111110	13984
442	1111100	14013
443	1111110	14042
444	1111110	14071
445	1111110	14100
446	1111110	14129
447	1111100	14149
448	1111110	14175
449	1111100	14181
450	1111110	14190
451	1111100	14220
452	1111100	14249
453	1111110	14278
454	1111100	14310
455	1111110	14342
456	0000010	14375
457	1111110	14408
458	1111110	14440
459	1111110	14472
460	1111100	14504
461	1111100	14536
462	1111100	14568
463	1111100	14600
464	1111100	14632
465	1111110	14664
466	1111110	14696
467	1111110	14728
468	1111110	14760
469	1111110	14792
470	1111110	14824
471	1111110	14856
472	1111110	14888
473	1111110	14920
474	1111110	14952
475	1111110	14984
476	1111100	15016
477	1111100	15048
478	1111100	15080
479	1111100	15112
480	1111100	15144
481	1111110	15176
482	1111110	15208
483	1111110	15240
484	1111110	15272
485	1111110	15304
486	1111110	15336
487	1111110	15368
488	1111110	15400
489	1111110	15432
490	1111110	15464
491	1111110	15496
492	1111110	15528
493	1111110	15560
494	1111110	15592
495	1111110	15624
496	1111100	15656
497	1111100	15688
498	1111100	15720
499	1111100	15752
500	1111110	15784
501	1111110	15816
502	1111110	15848
503	1111110	15880
504	1111110	15912
505	1111110	15944
506	1111110	15976
507	1111110	16008
508	1111110	16040
509	1111110	16072
510	1111110	16107
511	1111100	16141
512	1111100	16145
513	1111100	16165
514	1111110	16184
515	1111100	16217
516	1111110	16246
517	1111110	16266
518	1111110	16296
519	1111110	16324
520	1111110	16338
521	1111110	16374
522	1111110	16406
523	1111110	16438
524	1111110	16470
525	1111100	16502
526	1111100	16534
527	1111100	16566
528	1111100	16598
529	1111110	16630
530	1111110	16662
531	1111110	16694
532	1111110	16726
533	1111100	16758
534	1111100	16790
535	1111100	16822
536	1111100	16854
537	1111100	16886
538	1111110	16918
539	1111110	16954
540	1111110	16986
541	1111110	17018
542	1111110	17050
543	1111110	17082
544	1111100	17114
545	0000010	17146
546	1111110	17178
547	1111100	17210
548	0000010	17242
549	1111110	17274
550	1111110	17306
551	1111110	17338
552	1111110	17370
553	1111110	17402
554	1111110	17434
555	1111110	17466
556	1111100	17498
557	0000010	17530
558	1111110	17562
559	1111100	17594
560	0000010	17626
561	1111110	17658
562	1111110	17690
563	1111110	17722
564	1111110	17754
565	1111110	17786
566	1111100	17818
567	0000010	17850
568	1111110	17882
569	1111100	17914
570	0000010	17946
571	1111110	17978
572	1111110	18010
573	1111100	18042
574	1111110	18074
575	1111110	18106
576	1111110	18138
577	1111110	18170
578	1111110	18202
579	1111100	18234
580	0000010	18266
581	1111110	18298
582	1111100	18330
583	0000010	18362
584	1111110	18394
585	1111110	18426
586	1111110	18462
587	1111110	18494
588	1111110	18526
589	1111110	18558
590	1111100	18590
591	1111100	18622
592	1111100	18654
593	1111100	18686
594	1111100	18718
595	1111110	18750
596	1111110	18782
597	1111110	18814
598	1111110	18846
599	1111110	18878
600	1111100	18910
601	1111100	18942
602	1111100	18974
603	1111100	19006
604	1111100	19038
605	1111110	19070
606	1111110	19102
607	1111110	19134
608	1111110	19166
609	1111100	19198
610	0000010	19230
611	1111110	19262
612	1111100	19294
613	0000010	19326
614	1111110	19358
615	1111100	19390
616	0000010	19422
617	1111110	19454
618	1111110	19486
619	1111110	19518
620	1111110	19550
621	1111110	19582
622	1111100	19614
623	0000010	19646
624	1111110	19678
625	1111100	19710
626	0000010	19742
627	1111110	19774
628	1111100	19806
629	0000010	19838
630	1111100	19870
631	1111110	19906
632	1111110	19938
633	1111110	19970
634	1111110	20002
635	1111100	20034
636	1111100	20066
637	1111100	20098
638	1111100	20130
639	1111100	20162
640	1111110	20194
641	1111110	20226
642	1111110	20258
643	1111110	20290
644	1111110	20322
645	1111100	20354
646	1111100	20386
647	1111100	20418
648	1111100	20450
649	1111100	20482
650	1111100	20514
651	1111110	20536
652	1111100	20560
653	1111110	20592
654	0000001	20610
655	0000001	20648
656	0000001	20686
657	0000001	20724
658	0000001	20762
659	0000001	20800
660	0000001	20838
661	0000001	20876
662	0000001	20914
663	0000001	20952
664	0000001	20990
665	0000001	21028
666	0000001	21066
667	0000001	21104
668	0000001	21142
669	1111100	21180
670	0000001	21216
671	0000001	21254
672	1111110	21292
673	1111110	21328
674	1111110	21364
675	1111110	21400
676	1111110	21436
677	1111100	21468
678	1111100	21500
679	1111110	21532
680	1111110	21568
681	1111110	21591
682	1111110	21614
683	1111110	21633
684	1111110	21656
685	1111110	21677
686	1111110	21700
687	1111110	21723
688	1111110	21746
689	1111110	21769
690	1111110	21792
691	1111110	21815
692	1111110	21838
693	1111110	21861
694	1111110	21884
695	1111110	21907
696	1111110	21930
697	1111110	21953
698	1111110	21976
699	1111110	21999
700	1111110	22022
701	1111110	22045
702	1111110	22068
703	1111110	22091
704	1111110	22114
705	1111110	22137
706	1111110	22160
707	1111100	22183
708	1111100	22206
709	1111100	22229
710	1111100	22252
711	1111100	22275
712	1111100	22298
713	1111100	22321
714	1111100	22344
715	1111110	22367
716	1111110	22390
717	1111110	22413
718	1111110	22436
719	1111100	22459
720	1111100	22482
721	1111100	22505
722	1111100	22528
723	1111100	22551
724	1111100	22574
725	1111100	22597
726	1111100	22620
727	1111110	22643
728	1111100	22665
729	1111110	22688
730	1111110	22715
731	1111110	22742
732	1111110	22761
733	1111110	22780
734	1111110	22799
735	1111110	22818
736	1111110	22837
737	1111110	22856
738	1111110	22875
739	1111110	22894
740	1111110	22913
741	1111110	22932
742	1111110	22951
743	1111110	22970
744	1111110	22989
745	1111110	23008
746	1111110	23027
747	1111110	23046
748	1111110	23065
749	1111110	23084
750	1111110	23103
751	1111110	23122
752	1111100	23141
753	1111100	23160
754	1111100	23179
755	1111100	23198
756	1111100	23217
757	1111100	23236
758	1111100	23255
759	1111110	23274
760	1111110	23293
761	1111110	23312
762	1111110	23331
763	1111110	23350
764	1111110	23369
765	1111100	23388
766	1111100	23407
767	1111100	23426
768	1111100	23445
769	1111100	23464
770	1111100	23483
771	1111100	23502
772	1111100	23521
773	1111100	23530
774	1111100	23557
775	1111100	23576
776	0000010	23595
777	0000010	23618
778	0000010	23641
779	0000010	23664
780	0000010	23687
781	0000010	23710
782	0000010	23733
783	0000010	23756
784	0000010	23779
785	0000010	23798
786	0000010	23817
787	0000010	23836
788	0000010	23855
789	0000010	23874
790	0000010	23893
791	0000010	23912
792	1111100	23931
793	1111110	23945
794	1111110	23967
795	1111110	23976
796	1111110	23985
797	1111110	23994
798	1111110	24003
799	1111110	24012
800	1111100	24021
801	1111110	24030
802	1111100	24039
803	1111100	24048
804	1111110	24057
805	1111110	24079
806	0000010	24105
807	1111110	24127
808	0000010	24136
809	1111110	24158
810	1111110	24167
811	1111110	24176
812	1111110	24185
813	1111110	24194
814	1111110	24214
815	1111110	24223
816	1111110	24232
817	1111100	24252
818	1111100	24261
819	1111100	24270
820	1111100	24279
821	1111100	24288
822	1111110	24297
823	1111110	24317
824	0000010	24336
825	1111100	24356
826	0000010	24365
827	1111110	24385
828	1111100	24394
829	1111100	24416
830	1111110	24436
831	1111110	24455
832	1111100	24474
833	1111100	24493
834	1111110	24512
835	1111110	24531
836	1111110	24550
837	1111110	24569
838	1111110	24588
839	1111110	24607
840	1111110	24626
841	1111110	24645
842	1111110	24664
843	1111110	24683
844	1111110	24702
845	1111110	24721
846	1111110	24740
847	1111110	24759
848	1111110	24778
849	1111110	24797
850	1111110	24816
851	1111110	24835
852	1111110	24854
853	1111110	24873
854	1111100	24892
855	1111100	24911
856	1111100	24930
857	1111100	24949
858	1111100	24968
859	1111100	24987
860	1111100	25006
861	1111110	25025
862	1111110	25044
863	1111110	25063
864	1111110	25082
865	1111110	25101
866	1111110	25120
867	1111110	25139
868	0000010	25158
869	1111100	25177
870	1111100	25196
871	1111100	25215
872	1111110	25234
873	1111110	25260
874	1111110	25287
875	1111110	25304
876	1111100	25321
877	1111100	25338
878	1111100	25355
879	1111110	25372
880	1111110	25389
881	1111110	25406
882	1111110	25423
883	1111110	25440
884	1111110	25457
885	1111110	25474
886	1111110	25491
887	1111110	25508
888	1111110	25525
889	1111110	25542
890	1111110	25559
891	1111110	25576
892	1111110	25593
893	1111110	25610
894	1111110	25627
895	1111110	25644
896	1111110	25661
897	1111110	25678
898	1111110	25695
899	1111110	25712
900	1111110	25729
901	1111110	25746
902	1111100	25763
903	1111100	25780
904	1111100	25797
905	1111100	25814
906	1111100	25831
907	1111100	25848
908	1111110	25865
909	1111110	25882
910	1111110	25899
911	1111110	25916
912	1111110	25933
913	1111100	25950
914	1111100	25967
915	1111100	25984
916	1111110	26001
917	0000010	26021
918	0000010	26030
919	0000010	26039
920	0000010	26048
921	1111110	26057
922	1111110	26071
923	1111100	26083
924	1111110	26092
925	0000001	26112
926	0000001	26145
927	0000001	26178
928	0000001	26211
929	0000001	26244
930	0000001	26277
931	0000001	26310
932	0000001	26343
933	0000001	26365
934	0000001	26387
935	0000001	26409
936	0000001	26431
937	0000001	26453
938	0000001	26475
939	0000001	26508
940	0000001	26538
941	0000001	26568
942	0000001	26598
943	0000001	26628
944	0000001	26658
945	0000001	26688
946	0000001	26718
947	0000001	26748
948	0000001	26768
949	0000001	26788
950	0000001	26808
951	0000001	26828
952	0000001	26848
953	0000001	26868
954	0000001	26888
955	0000001	26921
956	0000001	26954
957	0000001	26976
958	0000001	27006
959	0000010	27036
960	1111110	27055
961	1111110	27084
962	1111110	27113
963	1111110	27142
964	1111110	27169
965	1111000	27196
966	1111100	27209
967	0000010	27228
968	0000010	27247
969	0000010	27266
970	0000010	27285
971	0000010	27304
972	0000010	27323
973	0000010	27340
974	0000010	27357
975	0000010	27374
976	0000010	27391
977	0000010	27408
978	0000010	27425
979	0000010	27434
980	1111110	27443
981	1111110	27466
982	1111110	27489
983	1111110	27512
984	1111110	27535
985	1111110	27558
986	1111110	27581
987	1111110	27604
988	1111110	27627
989	1111100	27650
990	1111100	27673
991	1111100	27696
992	1111100	27719
993	1111100	27742
994	0000010	27765
995	0000010	27788
996	1111110	27811
997	1111110	27834
998	1111110	27857
999	1111110	27880
1000	1111110	27903
1001	1111110	27926
1002	1111110	27949
1003	1111100	27972
1004	1111100	27995
1005	1111100	28018
1006	1111100	28041
1007	1111100	28064
1008	1111100	28087
1009	1111110	28110
1010	1111110	28133
1011	1111110	28156
1012	1111110	28179
1013	1111110	28202
1014	0000010	28225
1015	1111100	28248
1016	1111100	28271
1017	1111100	28294
1018	1111100	28317
1019	0000010	28340
1020	1111100	28363
1021	1111110	28386
1022	0000010	28403
1023	0000010	28426
1024	0000010	28449
1025	0000010	28472
1026	0000010	28495
1027	1111100	28518
1028	1111100	28541
1029	0000010	28564
1030	0000010	28587
1031	0000010	28610
1032	0000010	28633
1033	1111100	28656
1034	1111100	28679
1035	1111100	28702
1036	0000010	28725
1037	0000001	28748
1038	0000001	28777
1039	0000001	28806
1040	0000001	28835
1041	0000001	28864
1042	0000001	28893
1043	0000001	28922
1044	0000001	28951
1045	0000001	28980
1046	0000001	29009
1047	0000001	29038
1048	0000001	29067
1049	0000001	29096
1050	0000001	29125
1051	0000001	29154
1052	0000010	29183
1053	1111110	29207
1054	1111110	29231
1055	1111110	29255
1056	1111110	29279
1057	1111110	29303
1058	1111110	29327
1059	1111110	29351
1060	1111110	29375
1061	1111110	29399
1062	1111100	29423
1063	1111100	29447
1064	1111100	29471
1065	1111100	29495
1066	1111100	29519
1067	0000010	29543
1068	1111110	29567
1069	1111110	29591
1070	1111110	29615
1071	1111110	29639
1072	1111110	29663
1073	1111110	29687
1074	1111100	29711
1075	1111100	29735
1076	1111100	29759
1077	1111100	29783
1078	1111100	29807
1079	1111100	29831
1080	1111100	29855
1081	1111110	29879
1082	1111110	29903
1083	1111110	29927
1084	1111110	29951
1085	1111110	29975
1086	1111110	29999
1087	1111100	30023
1088	1111100	30047
1089	1111100	30071
1090	1111100	30095
1091	1111100	30119
1092	0000010	30143
1093	0000010	30167
1094	1111100	30191
1095	0000010	30215
1096	0000010	30239
1097	0000010	30263
1098	0000010	30287
1099	0000010	30311
1100	1111100	30335
1101	0000010	30359
1102	0000010	30383
1103	0000010	30407
1104	0000010	30431
1105	0000010	30455
1106	1111100	30479
1107	1111100	30503
1108	1111110	30527
1109	0000010	30555
1110	1111110	30583
1111	0000001	30603
1112	0000001	30631
1113	0000001	30659
1114	0000001	30687
1115	0000001	30715
1116	0000001	30743
1117	0000001	30771
1118	0000001	30799
1119	0000001	30827
1120	0000001	30855
1121	0000001	30883
1122	0000001	30911
1123	0000001	30939
1124	0000001	30967
1125	0000001	30995
1126	0000001	31023
1127	0000001	31052
1128	0000001	31080
1129	1111110	31108
1130	1111110	31132
1131	1111110	31156
1132	1111110	31180
1133	1111110	31209
1134	1111110	31238
1135	1111100	31267
1136	1111100	31290
1137	1111100	31314
1138	1111110	31338
1139	1111110	31354
1140	1111110	31370
1141	1111110	31386
1142	1111110	31402
1143	1111110	31418
1144	1111110	31434
1145	1111110	31450
1146	1111110	31466
1147	1111110	31482
1148	1111110	31498
1149	1111110	31514
1150	1111110	31530
1151	1111110	31546
1152	1111110	31562
1153	1111110	31578
1154	1111110	31593
1155	1111110	31608
1156	1111110	31623
1157	1111110	31638
1158	1111110	31653
1159	1111110	31668
1160	1111110	31683
1161	1111110	31698
1162	1111110	31713
1163	1111110	31728
1164	1111110	31743
1165	1111110	31758
1166	1111110	31773
1167	1111100	31792
1168	1111110	31817
1169	1111110	31820
1170	1111110	31841
1171	1111100	31856
1172	1111110	31877
1173	1111110	31898
1174	1111110	31919
1175	1111110	31940
1176	1111110	31961
1177	1111110	31982
1178	1111110	32003
1179	1111110	32024
1180	1111110	32045
1181	1111110	32066
1182	1111110	32087
1183	1111110	32108
1184	1111110	32129
1185	1111110	32148
1186	1111110	32169
1187	1111110	32190
1188	1111110	32201
1189	1111100	32212
1190	1111110	32230
1191	1111110	32248
1192	1111110	32266
1193	1111110	32284
1194	1111110	32302
1195	1111110	32320
1196	1111110	32338
1197	1111110	32356
1198	1111110	32374
1199	1111110	32392
1200	1111110	32410
1201	1111110	32428
1202	1111110	32446
1203	1111110	32464
1204	1111110	32482
1205	1111110	32500
1206	1111110	32510
1207	1111110	32520
1208	1111110	32540
1209	1111110	32561
1210	1111110	32579
1211	1111110	32597
1212	1111110	32622
1213	1111100	32641
1214	1111100	32660
1215	1111110	32679
1216	1111110	32698
1217	1111110	32717
1218	1111100	32736
1219	1111110	32755
1220	1111110	32774
1221	1111110	32793
1222	1111110	32812
1223	1111110	32831
1224	1111110	32850
1225	1111110	32869
1226	1111100	32888
1227	1111110	32907
1228	1111110	32926
1229	1111110	32945
1230	1111110	32964
1231	1111110	32983
1232	1111110	33002
1233	1111110	33021
1234	1111100	33040
1235	1111110	33059
1236	1111110	33078
1237	1111110	33097
1238	1111110	33116
1239	1111110	33135
1240	1111110	33154
1241	1111110	33173
1242	1111110	33192
1243	1111110	33211
1244	1111110	33230
1245	1111110	33249
1246	1111110	33268
1247	1111110	33287
1248	1111110	33306
1249	1111110	33325
1250	1111110	33344
1251	1111110	33363
1252	1111110	33382
1253	1111110	33401
1254	1111100	33420
1255	1111100	33439
1256	1111110	33454
1257	1111110	33473
1258	1111110	33492
1259	1111100	33511
1260	1111110	33530
1261	1111110	33549
1262	1111110	33568
1263	1111110	33587
1264	1111110	33606
1265	1111110	33625
1266	1111110	33644
1267	1111110	33663
1268	1111110	33682
1269	1111110	33701
1270	1111110	33720
1271	1111110	33739
1272	1111110	33758
1273	1111110	33789
1274	1111110	33820
1275	1111110	33851
1276	1111110	33882
1277	1111110	33913
1278	1111110	33944
1279	1111110	33975
1280	1111110	34006
1281	1111110	34037
1282	1111110	34068
1283	1111110	34099
1284	1111110	34130
1285	1111110	34161
1286	1111110	34192
1287	1111110	34223
1288	1111110	34254
1289	1111110	34285
1290	1111110	34316
1291	1111110	34347
1292	1111110	34378
1293	1111110	34409
1294	1111110	34437
1295	1111110	34465
1296	1111110	34493
1297	1111110	34521
1298	1111110	34549
1299	1111110	34577
1300	1111110	34605
1301	1111110	34633
1302	1111110	34661
1303	1111110	34689
1304	1111110	34717
1305	1111110	34745
1306	1111110	34773
1307	1111110	34801
1308	1111110	34829
1309	1111110	34857
1310	1111110	34885
1311	1111110	34913
1312	1111110	34941
1313	1111110	34969
1314	1111100	34997
1315	1111110	35018
1316	1111110	35037
1317	1111110	35056
1318	1111110	35075
1319	1111110	35094
1320	1111110	35113
1321	1111110	35132
1322	1111110	35151
1323	1111110	35170
1324	1111110	35189
1325	1111110	35205
1326	1111110	35224
1327	1111110	35240
1328	1111110	35259
1329	1111110	35278
1330	1111110	35296
1331	1111110	35314
1332	1111110	35332
1333	1111110	35350
1334	1111110	35368
1335	1111110	35386
1336	1111110	35404
1337	1111110	35422
1338	1111110	35440
1339	1111110	35458
1340	1111110	35476
1341	1111110	35494
1342	1111110	35513
1343	1111110	35532
1344	1111110	35550
1345	1111110	35568
1346	1111110	35587
1347	1111100	35605
1348	1111100	35627
1349	1111100	35649
1350	1111100	35671
1351	1111100	35694
1352	1111100	35716
1353	1111100	35738
1354	1111100	35761
1355	1111100	35783
1356	1111100	35805
1357	1111100	35826
1358	1111100	35847
1359	1111100	35868
1360	1111100	35889
1361	1111100	35910
1362	1111100	35931
1363	1111100	35953
1364	1111100	35975
1365	1111100	35997
1366	1111110	36019
1367	1111100	36032
1368	1111110	36041
1369	1111110	36056
1370	1111110	36070
1371	1111110	36079
1372	1111110	36114
1373	1111110	36129
1374	1111110	36146
1375	1111110	36180
1376	1111110	36195
1377	1111110	36239
1378	1111110	36256
1379	1111110	36275
1380	1111110	36295
1381	1111110	36315
1382	1111110	36346
1383	1111110	36360
1384	1111110	36378
1385	1111110	36397
1386	0000010	36411
1387	1111110	36431
1388	0100100	36445
1389	1011000	36467
1390	0000010	36488
1391	1111110	36509
1392	1111110	36556
1393	1111100	36603
1394	1111110	36639
1395	1111110	36641
1396	1111110	36643
1397	1111110	36645
1398	1111110	36647
1399	1111110	36649
1400	1111110	36651
1401	1111110	36653
1402	1111110	36655
1403	1111110	36657
1404	1111110	36659
1405	1111110	36661
1406	1111110	36663
1407	1111111	36665
1408	1111111	36667
1409	1111111	36669
1410	1111111	36671
1411	1111111	36673
1412	1111111	36675
1413	1111111	36677
1414	1111111	36679
1415	1111111	36681
1416	1111111	36683
1417	1111111	36685
1418	1111110	36687
1419	1111110	36689
1420	1111110	36691
1421	1111111	36693
1422	1111111	36695
1423	1111111	36697
1424	1111111	36699
1425	1111111	36701
1426	1111111	36703
1427	1111111	36705
1428	1111111	36707
1429	1111111	36709
1430	1111111	36711
1431	1111111	36713
1432	1111111	36715
1433	1111111	36717
1434	1111111	36719
1435	1111111	36721
1436	1111111	36723
1437	1111110	36725
1438	1111110	36727
1439	1111110	36729
1440	1111110	36731
1441	1111110	36733
1442	1111110	36735
1443	1111110	36737
1444	1111110	36739
1445	1111110	36741
1446	1111110	36743
1447	1111110	36745
1448	1111110	36747
1449	1111110	36749
1450	1111110	36751
1451	1111110	36753
1452	1111110	36755
1453	1111110	36757
1454	1111111	36759
1455	1111111	36761
1456	1111111	36763
1457	1111111	36765
1458	1111111	36767
1459	1111111	36769
1460	1111111	36771
1461	1111111	36773
1462	1111111	36775
1463	1111111	36777
1464	1111111	36779
1465	1111110	36781
1466	1111110	36783
1467	1111110	36785
1468	1111111	36787
1469	1111111	36789
1470	1111111	36791
1471	1111111	36793
1472	1111111	36795
1473	1111111	36797
1474	1111111	36799
1475	1111111	36801
1476	1111111	36803
1477	1111111	36805
1478	1111111	36807
1479	1111111	36809
1480	1111111	36811
1481	1111111	36813
1482	1111111	36815
1483	1111111	36817
1484	1111110	36819
1485	1111110	36821
1486	1111110	36823
1487	1111110	36825
1488	1111110	36827
1489	1111110	36829
1490	1111110	36831
1491	1111110	36833
1492	1111110	36835
1493	1111110	36848
1494	1111110	36872
1495	1111110	36896
1496	1111110	36908
1497	1111110	36932
1498	1111110	36956
1499	1111110	36980
1500	1111110	37004
